id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
1061,21211061,35,JAWA TIMUR,2019-03,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2019
1061,21221061,35,JAWA TIMUR,2019-03,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2019
1062,21231062,35,JAWA TIMUR,2019-03,EKSEKUTIF JANTUNG,LAKI LAKI,86.0,PASIEN,2019
1062,21241062,35,JAWA TIMUR,2019-03,EKSEKUTIF JANTUNG,PEREMPUAN,90.0,PASIEN,2019
1063,21251063,35,JAWA TIMUR,2019-03,EKSEKUTIF PARU,LAKI LAKI,7.0,PASIEN,2019
1063,21261063,35,JAWA TIMUR,2019-03,EKSEKUTIF PARU,PEREMPUAN,9.0,PASIEN,2019
1064,21271064,35,JAWA TIMUR,2019-03,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,8.0,PASIEN,2019
1064,21281064,35,JAWA TIMUR,2019-03,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,6.0,PASIEN,2019
1065,21291065,35,JAWA TIMUR,2019-04,GIZI,LAKI LAKI,8.0,PASIEN,2019
1065,21301065,35,JAWA TIMUR,2019-04,GIZI,PEREMPUAN,6.0,PASIEN,2019
1066,21311066,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH UMUM,LAKI LAKI,43.0,PASIEN,2019
1066,21321066,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH UMUM,PEREMPUAN,42.0,PASIEN,2019
1067,21331067,35,JAWA TIMUR,2019-04,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,6.0,PASIEN,2019
1067,21341067,35,JAWA TIMUR,2019-04,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,10.0,PASIEN,2019
1068,21351068,35,JAWA TIMUR,2019-04,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,7.0,PASIEN,2019
1068,21361068,35,JAWA TIMUR,2019-04,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,9.0,PASIEN,2019
1069,21371069,35,JAWA TIMUR,2019-04,PALIATIF NYERI,LAKI LAKI,1.0,PASIEN,2019
1069,21381069,35,JAWA TIMUR,2019-04,PALIATIF NYERI,PEREMPUAN,2.0,PASIEN,2019
1070,21391070,35,JAWA TIMUR,2019-04,THT-KL,LAKI LAKI,133.0,PASIEN,2019
1070,21401070,35,JAWA TIMUR,2019-04,THT-KL,PEREMPUAN,141.0,PASIEN,2019
1071,21411071,35,JAWA TIMUR,2019-04,EKSEKUTIF ENDOSKOPI,LAKI LAKI,5.0,PASIEN,2019
1071,21421071,35,JAWA TIMUR,2019-04,EKSEKUTIF ENDOSKOPI,PEREMPUAN,11.0,PASIEN,2019
1072,21431072,35,JAWA TIMUR,2019-04,ASIH,LAKI LAKI,1.0,PASIEN,2019
1072,21441072,35,JAWA TIMUR,2019-04,ASIH,PEREMPUAN,67.0,PASIEN,2019
1073,21451073,35,JAWA TIMUR,2019-04,BEDAH ORTHOPEDI,LAKI LAKI,197.0,PASIEN,2019
1073,21461073,35,JAWA TIMUR,2019-04,BEDAH ORTHOPEDI,PEREMPUAN,200.0,PASIEN,2019
1074,21471074,35,JAWA TIMUR,2019-04,ANAK,LAKI LAKI,82.0,PASIEN,2019
1074,21481074,35,JAWA TIMUR,2019-04,ANAK,PEREMPUAN,62.0,PASIEN,2019
1075,21491075,35,JAWA TIMUR,2019-04,EKSEKUTIF REHAB MEDIK,LAKI LAKI,16.0,PASIEN,2019
1075,21501075,35,JAWA TIMUR,2019-04,EKSEKUTIF REHAB MEDIK,PEREMPUAN,23.0,PASIEN,2019
1076,21511076,35,JAWA TIMUR,2019-04,EKSEKUTIF MATA,LAKI LAKI,41.0,PASIEN,2019
1076,21521076,35,JAWA TIMUR,2019-04,EKSEKUTIF MATA,PEREMPUAN,49.0,PASIEN,2019
1077,21531077,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH SARAF,LAKI LAKI,34.0,PASIEN,2019
1077,21541077,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH SARAF,PEREMPUAN,7.0,PASIEN,2019
1078,21551078,35,JAWA TIMUR,2019-04,MATA,LAKI LAKI,130.0,PASIEN,2019
1078,21561078,35,JAWA TIMUR,2019-04,MATA,PEREMPUAN,206.0,PASIEN,2019
1079,21571079,35,JAWA TIMUR,2019-04,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,0.0,PASIEN,2019
1079,21581079,35,JAWA TIMUR,2019-04,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,70.0,PASIEN,2019
1080,21591080,35,JAWA TIMUR,2019-04,GIGI & MULUT,LAKI LAKI,48.0,PASIEN,2019
1080,21601080,35,JAWA TIMUR,2019-04,GIGI & MULUT,PEREMPUAN,54.0,PASIEN,2019
1081,21611081,35,JAWA TIMUR,2019-04,EKSEKUTIF ANAK,LAKI LAKI,13.0,PASIEN,2019
1081,21621081,35,JAWA TIMUR,2019-04,EKSEKUTIF ANAK,PEREMPUAN,9.0,PASIEN,2019
1082,21631082,35,JAWA TIMUR,2019-04,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,137.0,PASIEN,2019
1082,21641082,35,JAWA TIMUR,2019-04,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,172.0,PASIEN,2019
1083,21651083,35,JAWA TIMUR,2019-04,BEDAH UROLOGI,LAKI LAKI,271.0,PASIEN,2019
1083,21661083,35,JAWA TIMUR,2019-04,BEDAH UROLOGI,PEREMPUAN,100.0,PASIEN,2019
1084,21671084,35,JAWA TIMUR,2019-04,KULIT & KELAMIN,LAKI LAKI,67.0,PASIEN,2019
1084,21681084,35,JAWA TIMUR,2019-04,KULIT & KELAMIN,PEREMPUAN,86.0,PASIEN,2019
1085,21691085,35,JAWA TIMUR,2019-04,PSIKIATRI/JIWA,LAKI LAKI,51.0,PASIEN,2019
1085,21701085,35,JAWA TIMUR,2019-04,PSIKIATRI/JIWA,PEREMPUAN,75.0,PASIEN,2019
1086,21711086,35,JAWA TIMUR,2019-04,BEDAH SYARAF,LAKI LAKI,53.0,PASIEN,2019
1086,21721086,35,JAWA TIMUR,2019-04,BEDAH SYARAF,PEREMPUAN,69.0,PASIEN,2019
1087,21731087,35,JAWA TIMUR,2019-04,REHAB MEDIK,LAKI LAKI,144.0,PASIEN,2019
1087,21741087,35,JAWA TIMUR,2019-04,REHAB MEDIK,PEREMPUAN,169.0,PASIEN,2019
1088,21751088,35,JAWA TIMUR,2019-04,EKSEKUTIF SARAF,LAKI LAKI,54.0,PASIEN,2019
1088,21761088,35,JAWA TIMUR,2019-04,EKSEKUTIF SARAF,PEREMPUAN,53.0,PASIEN,2019
1089,21771089,35,JAWA TIMUR,2019-04,POLI SPESIALIS,LAKI LAKI,0.0,PASIEN,2019
1089,21781089,35,JAWA TIMUR,2019-04,POLI SPESIALIS,PEREMPUAN,1.0,PASIEN,2019
1090,21791090,35,JAWA TIMUR,2019-04,BEDAH UMUM,LAKI LAKI,82.0,PASIEN,2019
1090,21801090,35,JAWA TIMUR,2019-04,BEDAH UMUM,PEREMPUAN,118.0,PASIEN,2019
1091,21811091,35,JAWA TIMUR,2019-04,KEBIDANAN/KANDUNGAN,LAKI LAKI,0.0,PASIEN,2019
1091,21821091,35,JAWA TIMUR,2019-04,KEBIDANAN/KANDUNGAN,PEREMPUAN,68.0,PASIEN,2019
1092,21831092,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,78.0,PASIEN,2019
1092,21841092,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,102.0,PASIEN,2019
1093,21851093,35,JAWA TIMUR,2019-04,KELUARGA BERENCANA,LAKI LAKI,0.0,PASIEN,2019
1093,21861093,35,JAWA TIMUR,2019-04,KELUARGA BERENCANA,PEREMPUAN,13.0,PASIEN,2019
1094,21871094,35,JAWA TIMUR,2019-04,JANTUNG,LAKI LAKI,271.0,PASIEN,2019
1094,21881094,35,JAWA TIMUR,2019-04,JANTUNG,PEREMPUAN,271.0,PASIEN,2019
1095,21891095,35,JAWA TIMUR,2019-04,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,2.0,PASIEN,2019
1095,21901095,35,JAWA TIMUR,2019-04,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,1.0,PASIEN,2019
1096,21911096,35,JAWA TIMUR,2019-04,GENERAL CHECKUP,LAKI LAKI,99.0,PASIEN,2019
1096,21921096,35,JAWA TIMUR,2019-04,GENERAL CHECKUP,PEREMPUAN,71.0,PASIEN,2019
1097,21931097,35,JAWA TIMUR,2019-04,EKSEKUTIF THT,LAKI LAKI,16.0,PASIEN,2019
1097,21941097,35,JAWA TIMUR,2019-04,EKSEKUTIF THT,PEREMPUAN,19.0,PASIEN,2019
1098,21951098,35,JAWA TIMUR,2019-04,PARU,LAKI LAKI,89.0,PASIEN,2019
1098,21961098,35,JAWA TIMUR,2019-04,PARU,PEREMPUAN,107.0,PASIEN,2019
1099,21971099,35,JAWA TIMUR,2019-04,SYARAF,LAKI LAKI,191.0,PASIEN,2019
1099,21981099,35,JAWA TIMUR,2019-04,SYARAF,PEREMPUAN,222.0,PASIEN,2019
1100,21991100,35,JAWA TIMUR,2019-04,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,20.0,PASIEN,2019
1100,22001100,35,JAWA TIMUR,2019-04,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,39.0,PASIEN,2019
1101,22011101,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,44.0,PASIEN,2019
1101,22021101,35,JAWA TIMUR,2019-04,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,12.0,PASIEN,2019
1102,22031102,35,JAWA TIMUR,2019-04,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2019
1102,22041102,35,JAWA TIMUR,2019-04,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2019
1103,22051103,35,JAWA TIMUR,2019-04,EKSEKUTIF JANTUNG,LAKI LAKI,80.0,PASIEN,2019
1103,22061103,35,JAWA TIMUR,2019-04,EKSEKUTIF JANTUNG,PEREMPUAN,94.0,PASIEN,2019
1104,22071104,35,JAWA TIMUR,2019-04,EKSEKUTIF PARU,LAKI LAKI,8.0,PASIEN,2019
1104,22081104,35,JAWA TIMUR,2019-04,EKSEKUTIF PARU,PEREMPUAN,10.0,PASIEN,2019
1105,22091105,35,JAWA TIMUR,2019-05,GIZI,LAKI LAKI,7.0,PASIEN,2019
1105,22101105,35,JAWA TIMUR,2019-05,GIZI,PEREMPUAN,7.0,PASIEN,2019
1106,22111106,35,JAWA TIMUR,2019-05,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,7.0,PASIEN,2019
1106,22121106,35,JAWA TIMUR,2019-05,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,7.0,PASIEN,2019
1107,22131107,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH UMUM,LAKI LAKI,39.0,PASIEN,2019
1107,22141107,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH UMUM,PEREMPUAN,61.0,PASIEN,2019
1108,22151108,35,JAWA TIMUR,2019-05,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,5.0,PASIEN,2019
1108,22161108,35,JAWA TIMUR,2019-05,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,6.0,PASIEN,2019
1109,22171109,35,JAWA TIMUR,2019-05,PALIATIF NYERI,LAKI LAKI,0.0,PASIEN,2019
1109,22181109,35,JAWA TIMUR,2019-05,PALIATIF NYERI,PEREMPUAN,1.0,PASIEN,2019
1110,22191110,35,JAWA TIMUR,2019-05,THT-KL,LAKI LAKI,89.0,PASIEN,2019
1110,22201110,35,JAWA TIMUR,2019-05,THT-KL,PEREMPUAN,88.0,PASIEN,2019
1111,22211111,35,JAWA TIMUR,2019-05,VCT,LAKI LAKI,1.0,PASIEN,2019
1111,22221111,35,JAWA TIMUR,2019-05,VCT,PEREMPUAN,0.0,PASIEN,2019
1112,22231112,35,JAWA TIMUR,2019-05,EKSEKUTIF ENDOSKOPI,LAKI LAKI,12.0,PASIEN,2019
1112,22241112,35,JAWA TIMUR,2019-05,EKSEKUTIF ENDOSKOPI,PEREMPUAN,10.0,PASIEN,2019
1113,22251113,35,JAWA TIMUR,2019-05,ASIH,LAKI LAKI,1.0,PASIEN,2019
1113,22261113,35,JAWA TIMUR,2019-05,ASIH,PEREMPUAN,64.0,PASIEN,2019
1114,22271114,35,JAWA TIMUR,2019-05,BEDAH ORTHOPEDI,LAKI LAKI,191.0,PASIEN,2019
1114,22281114,35,JAWA TIMUR,2019-05,BEDAH ORTHOPEDI,PEREMPUAN,189.0,PASIEN,2019
1115,22291115,35,JAWA TIMUR,2019-05,ANAK,LAKI LAKI,68.0,PASIEN,2019
1115,22301115,35,JAWA TIMUR,2019-05,ANAK,PEREMPUAN,59.0,PASIEN,2019
1116,22311116,35,JAWA TIMUR,2019-05,EKSEKUTIF REHAB MEDIK,LAKI LAKI,18.0,PASIEN,2019
1116,22321116,35,JAWA TIMUR,2019-05,EKSEKUTIF REHAB MEDIK,PEREMPUAN,22.0,PASIEN,2019
1117,22331117,35,JAWA TIMUR,2019-05,EKSEKUTIF MATA,LAKI LAKI,36.0,PASIEN,2019
1117,22341117,35,JAWA TIMUR,2019-05,EKSEKUTIF MATA,PEREMPUAN,71.0,PASIEN,2019
1118,22351118,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH SARAF,LAKI LAKI,28.0,PASIEN,2019
1118,22361118,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH SARAF,PEREMPUAN,13.0,PASIEN,2019
1119,22371119,35,JAWA TIMUR,2019-05,MATA,LAKI LAKI,134.0,PASIEN,2019
1119,22381119,35,JAWA TIMUR,2019-05,MATA,PEREMPUAN,170.0,PASIEN,2019
1120,22391120,35,JAWA TIMUR,2019-05,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,0.0,PASIEN,2019
1120,22401120,35,JAWA TIMUR,2019-05,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,54.0,PASIEN,2019
1121,22411121,35,JAWA TIMUR,2019-05,GIGI & MULUT,LAKI LAKI,45.0,PASIEN,2019
1121,22421121,35,JAWA TIMUR,2019-05,GIGI & MULUT,PEREMPUAN,46.0,PASIEN,2019
1122,22431122,35,JAWA TIMUR,2019-05,EKSEKUTIF ANAK,LAKI LAKI,9.0,PASIEN,2019
1122,22441122,35,JAWA TIMUR,2019-05,EKSEKUTIF ANAK,PEREMPUAN,7.0,PASIEN,2019
1123,22451123,35,JAWA TIMUR,2019-05,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,149.0,PASIEN,2019
1123,22461123,35,JAWA TIMUR,2019-05,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,160.0,PASIEN,2019
1124,22471124,35,JAWA TIMUR,2019-05,BEDAH UROLOGI,LAKI LAKI,271.0,PASIEN,2019
1124,22481124,35,JAWA TIMUR,2019-05,BEDAH UROLOGI,PEREMPUAN,100.0,PASIEN,2019
1125,22491125,35,JAWA TIMUR,2019-05,KULIT & KELAMIN,LAKI LAKI,85.0,PASIEN,2019
1125,22501125,35,JAWA TIMUR,2019-05,KULIT & KELAMIN,PEREMPUAN,95.0,PASIEN,2019
1126,22511126,35,JAWA TIMUR,2019-05,EKSEKUTIF SARAF,LAKI LAKI,49.0,PASIEN,2019
1126,22521126,35,JAWA TIMUR,2019-05,EKSEKUTIF SARAF,PEREMPUAN,42.0,PASIEN,2019
1127,22531127,35,JAWA TIMUR,2019-05,PSIKIATRI/JIWA,LAKI LAKI,51.0,PASIEN,2019
1127,22541127,35,JAWA TIMUR,2019-05,PSIKIATRI/JIWA,PEREMPUAN,87.0,PASIEN,2019
1128,22551128,35,JAWA TIMUR,2019-05,BEDAH SYARAF,LAKI LAKI,55.0,PASIEN,2019
1128,22561128,35,JAWA TIMUR,2019-05,BEDAH SYARAF,PEREMPUAN,62.0,PASIEN,2019
1129,22571129,35,JAWA TIMUR,2019-05,REHAB MEDIK,LAKI LAKI,147.0,PASIEN,2019
1129,22581129,35,JAWA TIMUR,2019-05,REHAB MEDIK,PEREMPUAN,171.0,PASIEN,2019
1130,22591130,35,JAWA TIMUR,2019-05,KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2019
1130,22601130,35,JAWA TIMUR,2019-05,KEBIDANAN/KANDUNGAN,PEREMPUAN,53.0,PASIEN,2019
1131,22611131,35,JAWA TIMUR,2019-05,BEDAH UMUM,LAKI LAKI,79.0,PASIEN,2019
1131,22621131,35,JAWA TIMUR,2019-05,BEDAH UMUM,PEREMPUAN,130.0,PASIEN,2019
1132,22631132,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,80.0,PASIEN,2019
1132,22641132,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,100.0,PASIEN,2019
1133,22651133,35,JAWA TIMUR,2019-05,KELUARGA BERENCANA,LAKI LAKI,0.0,PASIEN,2019
1133,22661133,35,JAWA TIMUR,2019-05,KELUARGA BERENCANA,PEREMPUAN,16.0,PASIEN,2019
1134,22671134,35,JAWA TIMUR,2019-05,JANTUNG,LAKI LAKI,271.0,PASIEN,2019
1134,22681134,35,JAWA TIMUR,2019-05,JANTUNG,PEREMPUAN,271.0,PASIEN,2019
1135,22691135,35,JAWA TIMUR,2019-05,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,6.0,PASIEN,2019
1135,22701135,35,JAWA TIMUR,2019-05,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,3.0,PASIEN,2019
1136,22711136,35,JAWA TIMUR,2019-05,GENERAL CHECKUP,LAKI LAKI,176.0,PASIEN,2019
1136,22721136,35,JAWA TIMUR,2019-05,GENERAL CHECKUP,PEREMPUAN,109.0,PASIEN,2019
1137,22731137,35,JAWA TIMUR,2019-05,SYARAF,LAKI LAKI,179.0,PASIEN,2019
1137,22741137,35,JAWA TIMUR,2019-05,SYARAF,PEREMPUAN,241.0,PASIEN,2019
1138,22751138,35,JAWA TIMUR,2019-05,PARU,LAKI LAKI,80.0,PASIEN,2019
1138,22761138,35,JAWA TIMUR,2019-05,PARU,PEREMPUAN,91.0,PASIEN,2019
1139,22771139,35,JAWA TIMUR,2019-05,EKSEKUTIF THT,LAKI LAKI,19.0,PASIEN,2019
1139,22781139,35,JAWA TIMUR,2019-05,EKSEKUTIF THT,PEREMPUAN,18.0,PASIEN,2019
1140,22791140,35,JAWA TIMUR,2019-05,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,21.0,PASIEN,2019
1140,22801140,35,JAWA TIMUR,2019-05,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,45.0,PASIEN,2019
1141,22811141,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,58.0,PASIEN,2019
1141,22821141,35,JAWA TIMUR,2019-05,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,16.0,PASIEN,2019
1142,22831142,35,JAWA TIMUR,2019-05,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2019
1142,22841142,35,JAWA TIMUR,2019-05,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2019
1143,22851143,35,JAWA TIMUR,2019-05,EKSEKUTIF PARU,LAKI LAKI,13.0,PASIEN,2019
1143,22861143,35,JAWA TIMUR,2019-05,EKSEKUTIF PARU,PEREMPUAN,12.0,PASIEN,2019
1144,22871144,35,JAWA TIMUR,2019-05,EKSEKUTIF JANTUNG,LAKI LAKI,71.0,PASIEN,2019
1144,22881144,35,JAWA TIMUR,2019-05,EKSEKUTIF JANTUNG,PEREMPUAN,80.0,PASIEN,2019
1145,22891145,35,JAWA TIMUR,2019-06,GIZI,LAKI LAKI,3.0,PASIEN,2019
1145,22901145,35,JAWA TIMUR,2019-06,GIZI,PEREMPUAN,5.0,PASIEN,2019
1146,22911146,35,JAWA TIMUR,2019-06,EKSEKUTIF BEDAH UMUM,LAKI LAKI,44.0,PASIEN,2019
1146,22921146,35,JAWA TIMUR,2019-06,EKSEKUTIF BEDAH UMUM,PEREMPUAN,48.0,PASIEN,2019
1147,22931147,35,JAWA TIMUR,2019-06,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,6.0,PASIEN,2019
1147,22941147,35,JAWA TIMUR,2019-06,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,6.0,PASIEN,2019
1148,22951148,35,JAWA TIMUR,2019-06,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,5.0,PASIEN,2019
1148,22961148,35,JAWA TIMUR,2019-06,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,7.0,PASIEN,2019
1149,22971149,35,JAWA TIMUR,2019-06,PALIATIF NYERI,LAKI LAKI,0.0,PASIEN,2019
1149,22981149,35,JAWA TIMUR,2019-06,PALIATIF NYERI,PEREMPUAN,1.0,PASIEN,2019
1150,22991150,35,JAWA TIMUR,2019-06,THT-KL,LAKI LAKI,66.0,PASIEN,2019
1150,23001150,35,JAWA TIMUR,2019-06,THT-KL,PEREMPUAN,62.0,PASIEN,2019
1151,23011151,35,JAWA TIMUR,2019-06,ASIH,LAKI LAKI,1.0,PASIEN,2019
1151,23021151,35,JAWA TIMUR,2019-06,ASIH,PEREMPUAN,40.0,PASIEN,2019
1152,23031152,35,JAWA TIMUR,2019-06,EKSEKUTIF ENDOSKOPI,LAKI LAKI,3.0,PASIEN,2019
1152,23041152,35,JAWA TIMUR,2019-06,EKSEKUTIF ENDOSKOPI,PEREMPUAN,7.0,PASIEN,2019
1153,23051153,35,JAWA TIMUR,2019-06,BEDAH ORTHOPEDI,LAKI LAKI,189.0,PASIEN,2019
1153,23061153,35,JAWA TIMUR,2019-06,BEDAH ORTHOPEDI,PEREMPUAN,155.0,PASIEN,2019
1154,23071154,35,JAWA TIMUR,2019-06,ANAK,LAKI LAKI,51.0,PASIEN,2019
1154,23081154,35,JAWA TIMUR,2019-06,ANAK,PEREMPUAN,36.0,PASIEN,2019
1155,23091155,35,JAWA TIMUR,2019-06,EKSEKUTIF REHAB MEDIK,LAKI LAKI,10.0,PASIEN,2019
1155,23101155,35,JAWA TIMUR,2019-06,EKSEKUTIF REHAB MEDIK,PEREMPUAN,23.0,PASIEN,2019
1156,23111156,35,JAWA TIMUR,2019-06,EKSEKUTIF MATA,LAKI LAKI,27.0,PASIEN,2019
1156,23121156,35,JAWA TIMUR,2019-06,EKSEKUTIF MATA,PEREMPUAN,40.0,PASIEN,2019
1157,23131157,35,JAWA TIMUR,2019-06,EKSEKUTIF BEDAH SARAF,LAKI LAKI,27.0,PASIEN,2019
1157,23141157,35,JAWA TIMUR,2019-06,EKSEKUTIF BEDAH SARAF,PEREMPUAN,25.0,PASIEN,2019
1158,23151158,35,JAWA TIMUR,2019-06,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,0.0,PASIEN,2019
1158,23161158,35,JAWA TIMUR,2019-06,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,44.0,PASIEN,2019
1159,23171159,35,JAWA TIMUR,2019-06,MATA,LAKI LAKI,134.0,PASIEN,2019
1159,23181159,35,JAWA TIMUR,2019-06,MATA,PEREMPUAN,160.0,PASIEN,2019
1160,23191160,35,JAWA TIMUR,2019-06,GIGI & MULUT,LAKI LAKI,48.0,PASIEN,2019
1160,23201160,35,JAWA TIMUR,2019-06,GIGI & MULUT,PEREMPUAN,45.0,PASIEN,2019
1161,23211161,35,JAWA TIMUR,2019-06,EKSEKUTIF ANAK,LAKI LAKI,5.0,PASIEN,2019
1161,23221161,35,JAWA TIMUR,2019-06,EKSEKUTIF ANAK,PEREMPUAN,4.0,PASIEN,2019
1162,23231162,35,JAWA TIMUR,2019-06,BEDAH UROLOGI,LAKI LAKI,249.0,PASIEN,2019
1162,23241162,35,JAWA TIMUR,2019-06,BEDAH UROLOGI,PEREMPUAN,90.0,PASIEN,2019
1163,23251163,35,JAWA TIMUR,2019-06,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,121.0,PASIEN,2019
1163,23261163,35,JAWA TIMUR,2019-06,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,131.0,PASIEN,2019
1164,23271164,35,JAWA TIMUR,2019-06,KULIT & KELAMIN,LAKI LAKI,71.0,PASIEN,2019
1164,23281164,35,JAWA TIMUR,2019-06,KULIT & KELAMIN,PEREMPUAN,83.0,PASIEN,2019
1165,23291165,35,JAWA TIMUR,2019-06,PSIKIATRI/JIWA,LAKI LAKI,49.0,PASIEN,2019
1165,23301165,35,JAWA TIMUR,2019-06,PSIKIATRI/JIWA,PEREMPUAN,74.0,PASIEN,2019
1166,23311166,35,JAWA TIMUR,2019-06,BEDAH SYARAF,LAKI LAKI,59.0,PASIEN,2019
1166,23321166,35,JAWA TIMUR,2019-06,BEDAH SYARAF,PEREMPUAN,45.0,PASIEN,2019
1167,23331167,35,JAWA TIMUR,2019-06,REHAB MEDIK,LAKI LAKI,123.0,PASIEN,2019
1167,23341167,35,JAWA TIMUR,2019-06,REHAB MEDIK,PEREMPUAN,155.0,PASIEN,2019
1168,23351168,35,JAWA TIMUR,2019-06,EKSEKUTIF SARAF,LAKI LAKI,43.0,PASIEN,2019
1168,23361168,35,JAWA TIMUR,2019-06,EKSEKUTIF SARAF,PEREMPUAN,36.0,PASIEN,2019
1169,23371169,35,JAWA TIMUR,2019-06,KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2019
1169,23381169,35,JAWA TIMUR,2019-06,KEBIDANAN/KANDUNGAN,PEREMPUAN,47.0,PASIEN,2019
1170,23391170,35,JAWA TIMUR,2019-06,BEDAH UMUM,LAKI LAKI,84.0,PASIEN,2019
1170,23401170,35,JAWA TIMUR,2019-06,BEDAH UMUM,PEREMPUAN,102.0,PASIEN,2019
1171,23411171,35,JAWA TIMUR,2019-06,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,69.0,PASIEN,2019
1171,23421171,35,JAWA TIMUR,2019-06,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,92.0,PASIEN,2019
1172,23431172,35,JAWA TIMUR,2019-06,KELUARGA BERENCANA,LAKI LAKI,1.0,PASIEN,2019
1172,23441172,35,JAWA TIMUR,2019-06,KELUARGA BERENCANA,PEREMPUAN,12.0,PASIEN,2019
1173,23451173,35,JAWA TIMUR,2019-06,JANTUNG,LAKI LAKI,271.0,PASIEN,2019
1173,23461173,35,JAWA TIMUR,2019-06,JANTUNG,PEREMPUAN,271.0,PASIEN,2019
1174,23471174,35,JAWA TIMUR,2019-06,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,2.0,PASIEN,2019
1174,23481174,35,JAWA TIMUR,2019-06,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,2.0,PASIEN,2019
1175,23491175,35,JAWA TIMUR,2019-06,GENERAL CHECKUP,LAKI LAKI,51.0,PASIEN,2019
1175,23501175,35,JAWA TIMUR,2019-06,GENERAL CHECKUP,PEREMPUAN,44.0,PASIEN,2019
1176,23511176,35,JAWA TIMUR,2019-06,SYARAF,LAKI LAKI,151.0,PASIEN,2019
1176,23521176,35,JAWA TIMUR,2019-06,SYARAF,PEREMPUAN,171.0,PASIEN,2019
